user_id,age_group,device_type,input_mode,task_type,error_count,task_completion_time_sec,user_satisfaction_score,needs_assistance_flag
448,30-45,Smartphone,Haptic,Check Balance,1,11,9,0
449,45-60,Smartphone,Voice,Make Payment,3,94,3,1
450,30-45,Smartphone,Haptic,Transfer Money,0,80,6,1
451,30-45,Smartphone,Voice,Make Payment,0,102,7,1
452,30-45,Feature Phone,Touch,Transfer Money,4,116,3,1
453,30-45,Feature Phone,Touch,Make Payment,0,100,9,1
454,30-45,Smartwatch,Voice,Transfer Money,1,98,2,1
455,18-30,Smartphone,Voice,Make Payment,2,6,7,0
456,45-60,Smartwatch,Haptic,Make Payment,3,58,4,1
457,30-45,Smartwatch,Voice,Transfer Money,2,12,9,0
458,60+,Smartphone,Touch,Make Payment,0,37,7,0
459,45-60,Feature Phone,Voice,Check Balance,1,50,8,0
460,45-60,Feature Phone,Voice,Make Payment,2,46,3,0
461,30-45,Smartphone,Voice,Transfer Money,3,98,6,1
462,18-30,Smartphone,Haptic,Check Balance,4,67,4,1
463,30-45,Feature Phone,Voice,Check Balance,2,113,4,1
464,18-30,Smartphone,Haptic,Make Payment,4,110,2,1
465,60+,Smartphone,Haptic,Make Payment,0,113,9,1
466,45-60,Smartphone,Voice,Make Payment,0,96,1,1
467,60+,Feature Phone,Haptic,Check Balance,3,81,1,1
468,18-30,Smartwatch,Voice,Check Balance,4,92,7,1
469,18-30,Smartwatch,Touch,Check Balance,4,37,7,1
470,60+,Smartphone,Touch,Transfer Money,3,73,4,1
471,18-30,Feature Phone,Haptic,Transfer Money,2,116,8,1
472,60+,Smartphone,Touch,Make Payment,3,74,5,1
473,45-60,Feature Phone,Voice,Transfer Money,0,8,6,0
474,60+,Smartphone,Haptic,Transfer Money,4,110,4,1
475,45-60,Feature Phone,Voice,Make Payment,1,111,3,1
476,60+,Feature Phone,Haptic,Make Payment,1,62,2,1
477,18-30,Smartwatch,Haptic,Check Balance,0,102,8,1
478,60+,Smartphone,Haptic,Check Balance,4,33,5,1
479,18-30,Smartwatch,Haptic,Make Payment,4,25,6,1
480,60+,Smartwatch,Touch,Make Payment,3,30,6,1
481,60+,Feature Phone,Touch,Transfer Money,2,100,4,1
482,30-45,Smartphone,Touch,Transfer Money,3,90,9,1
483,18-30,Feature Phone,Haptic,Transfer Money,1,45,7,0
484,30-45,Feature Phone,Touch,Make Payment,4,82,8,1
485,18-30,Feature Phone,Haptic,Make Payment,2,38,7,0
486,30-45,Smartphone,Touch,Check Balance,3,105,4,1
487,45-60,Smartphone,Haptic,Transfer Money,2,48,9,0
488,60+,Feature Phone,Touch,Check Balance,1,5,2,0
489,18-30,Smartphone,Touch,Make Payment,2,36,5,0
490,18-30,Feature Phone,Touch,Transfer Money,4,36,2,1
491,60+,Smartphone,Haptic,Check Balance,2,55,8,0
492,18-30,Smartphone,Haptic,Make Payment,2,28,9,0
493,18-30,Smartwatch,Touch,Check Balance,3,48,3,1
494,30-45,Feature Phone,Haptic,Transfer Money,2,89,5,1
495,18-30,Smartwatch,Voice,Check Balance,2,80,9,1
496,45-60,Smartwatch,Touch,Check Balance,1,88,6,1
497,45-60,Feature Phone,Touch,Make Payment,2,41,3,0
498,60+,Feature Phone,Voice,Transfer Money,3,88,6,1
499,18-30,Smartphone,Haptic,Check Balance,3,70,9,1
500,60+,Feature Phone,Haptic,Make Payment,4,18,7,1
501,45-60,Smartwatch,Haptic,Transfer Money,1,21,4,0
502,18-30,Smartwatch,Touch,Make Payment,0,92,4,1
503,18-30,Feature Phone,Touch,Transfer Money,4,98,1,1
504,60+,Smartwatch,Touch,Make Payment,2,19,3,0
505,45-60,Smartphone,Touch,Make Payment,1,65,9,1
506,18-30,Smartwatch,Touch,Make Payment,4,53,1,1
507,60+,Smartphone,Haptic,Check Balance,3,102,2,1
508,45-60,Smartwatch,Voice,Check Balance,1,12,2,0
509,60+,Smartphone,Haptic,Make Payment,1,110,8,1
510,30-45,Smartphone,Haptic,Transfer Money,2,7,6,0
511,18-30,Feature Phone,Touch,Make Payment,1,79,7,1
512,30-45,Smartphone,Voice,Check Balance,1,31,4,0
513,45-60,Feature Phone,Voice,Transfer Money,0,13,4,0
514,30-45,Smartwatch,Haptic,Check Balance,2,19,4,0
515,30-45,Smartwatch,Voice,Make Payment,1,36,6,0
516,45-60,Smartwatch,Haptic,Check Balance,1,15,4,0
517,60+,Smartphone,Haptic,Check Balance,0,7,1,0
518,30-45,Smartwatch,Haptic,Check Balance,0,30,1,0
519,60+,Smartwatch,Haptic,Make Payment,3,11,8,1
520,30-45,Feature Phone,Touch,Check Balance,2,96,2,1
521,60+,Feature Phone,Voice,Make Payment,0,59,9,0
522,45-60,Smartwatch,Touch,Make Payment,1,43,8,0
523,30-45,Smartwatch,Touch,Check Balance,0,8,1,0
524,45-60,Smartphone,Touch,Transfer Money,4,34,8,1
525,30-45,Smartphone,Haptic,Check Balance,3,42,9,1
526,45-60,Smartwatch,Haptic,Check Balance,3,55,4,1
527,45-60,Feature Phone,Touch,Check Balance,2,82,7,1
528,30-45,Smartwatch,Touch,Transfer Money,3,40,4,1
529,30-45,Smartphone,Voice,Transfer Money,2,99,3,1
530,30-45,Feature Phone,Touch,Make Payment,4,119,1,1
531,18-30,Feature Phone,Haptic,Transfer Money,1,87,2,1
532,60+,Smartphone,Touch,Transfer Money,4,117,7,1
533,18-30,Smartwatch,Voice,Check Balance,2,64,6,1
534,18-30,Smartwatch,Voice,Make Payment,2,55,8,0
535,45-60,Smartwatch,Touch,Make Payment,2,80,3,1
536,30-45,Smartphone,Voice,Transfer Money,1,53,6,0
537,60+,Feature Phone,Voice,Transfer Money,2,19,6,0
538,45-60,Smartphone,Haptic,Check Balance,4,77,2,1
539,18-30,Smartwatch,Voice,Transfer Money,1,95,1,1
540,30-45,Smartphone,Voice,Transfer Money,4,88,2,1
541,45-60,Feature Phone,Touch,Make Payment,1,32,9,0
542,30-45,Smartphone,Haptic,Transfer Money,2,29,6,0
543,45-60,Smartwatch,Voice,Check Balance,1,84,3,1
544,30-45,Feature Phone,Touch,Make Payment,0,86,7,1
545,18-30,Smartphone,Touch,Make Payment,4,118,1,1
546,60+,Smartphone,Touch,Transfer Money,0,40,8,0
547,18-30,Feature Phone,Touch,Check Balance,0,8,7,0
548,60+,Feature Phone,Touch,Make Payment,2,25,3,0
549,30-45,Smartwatch,Touch,Check Balance,2,95,4,1
550,45-60,Feature Phone,Voice,Check Balance,0,69,7,1
551,18-30,Smartwatch,Haptic,Transfer Money,1,73,4,1
552,60+,Smartphone,Haptic,Check Balance,2,112,5,1
553,18-30,Smartwatch,Touch,Make Payment,4,114,1,1
554,60+,Smartphone,Touch,Transfer Money,0,14,5,0
555,18-30,Feature Phone,Haptic,Make Payment,4,54,4,1
556,60+,Smartphone,Voice,Check Balance,4,89,3,1
557,60+,Feature Phone,Touch,Check Balance,4,14,9,1
558,30-45,Smartphone,Haptic,Transfer Money,0,94,1,1
559,60+,Smartphone,Haptic,Transfer Money,3,20,5,1
560,30-45,Smartphone,Touch,Make Payment,2,42,2,0
561,60+,Smartphone,Haptic,Make Payment,4,71,5,1
562,45-60,Smartwatch,Voice,Check Balance,0,24,5,0
563,45-60,Smartphone,Haptic,Transfer Money,3,115,1,1
564,45-60,Smartwatch,Touch,Check Balance,0,73,4,1
565,60+,Feature Phone,Touch,Check Balance,2,74,7,1
566,30-45,Feature Phone,Haptic,Make Payment,0,29,1,0
567,30-45,Smartwatch,Haptic,Make Payment,1,93,2,1
568,60+,Feature Phone,Touch,Make Payment,1,58,4,0
569,45-60,Feature Phone,Voice,Transfer Money,4,16,2,1
570,45-60,Smartphone,Haptic,Make Payment,0,69,2,1
571,30-45,Smartphone,Voice,Transfer Money,0,58,1,0
572,45-60,Smartphone,Voice,Check Balance,4,110,2,1
573,18-30,Smartwatch,Touch,Transfer Money,4,71,3,1
574,30-45,Smartwatch,Touch,Make Payment,3,25,4,1
575,45-60,Feature Phone,Touch,Transfer Money,0,9,1,0
576,30-45,Smartphone,Voice,Transfer Money,2,62,1,1
577,18-30,Smartwatch,Touch,Make Payment,2,83,7,1
578,30-45,Smartwatch,Touch,Make Payment,2,8,5,0
579,30-45,Smartphone,Voice,Check Balance,4,23,7,1
580,30-45,Smartwatch,Voice,Transfer Money,4,85,9,1
581,30-45,Smartphone,Voice,Check Balance,4,59,1,1
582,18-30,Feature Phone,Voice,Check Balance,2,65,8,1
583,60+,Feature Phone,Haptic,Transfer Money,3,76,4,1
584,30-45,Feature Phone,Touch,Check Balance,1,105,9,1
585,30-45,Smartphone,Haptic,Transfer Money,0,28,2,0
586,45-60,Smartwatch,Voice,Check Balance,1,72,9,1
587,30-45,Feature Phone,Voice,Check Balance,0,92,8,1
588,45-60,Feature Phone,Voice,Transfer Money,4,23,6,1
589,60+,Feature Phone,Voice,Make Payment,2,28,5,0
590,18-30,Smartwatch,Voice,Transfer Money,1,58,3,0
591,18-30,Smartwatch,Touch,Make Payment,4,109,1,1
592,60+,Smartphone,Haptic,Transfer Money,0,113,6,1
593,18-30,Feature Phone,Haptic,Transfer Money,1,25,5,0
594,60+,Smartwatch,Touch,Make Payment,1,85,8,1
595,60+,Smartphone,Touch,Make Payment,1,76,1,1
596,60+,Feature Phone,Touch,Transfer Money,1,99,1,1
597,18-30,Smartwatch,Haptic,Transfer Money,1,23,7,0
598,45-60,Smartwatch,Haptic,Transfer Money,4,79,8,1
599,60+,Smartphone,Voice,Make Payment,0,57,1,0
600,30-45,Feature Phone,Haptic,Transfer Money,0,114,9,1
601,18-30,Feature Phone,Haptic,Make Payment,3,54,7,1
602,60+,Smartwatch,Touch,Check Balance,2,27,7,0
603,60+,Feature Phone,Haptic,Make Payment,1,41,8,0
604,30-45,Smartphone,Voice,Check Balance,0,32,8,0
605,45-60,Smartwatch,Haptic,Transfer Money,2,91,1,1
606,45-60,Smartwatch,Touch,Transfer Money,2,80,4,1
607,45-60,Smartphone,Touch,Make Payment,4,84,9,1
608,60+,Smartwatch,Voice,Check Balance,1,84,3,1
609,60+,Feature Phone,Voice,Transfer Money,3,82,6,1
610,60+,Feature Phone,Haptic,Transfer Money,2,75,4,1
611,18-30,Smartwatch,Voice,Check Balance,4,25,1,1
612,30-45,Smartphone,Voice,Transfer Money,1,25,3,0
613,60+,Smartphone,Touch,Transfer Money,0,45,3,0
614,30-45,Feature Phone,Touch,Make Payment,3,39,3,1
615,30-45,Smartphone,Haptic,Transfer Money,1,114,6,1
616,45-60,Smartwatch,Haptic,Check Balance,4,92,9,1
617,18-30,Smartwatch,Haptic,Transfer Money,4,5,7,1
618,60+,Feature Phone,Haptic,Make Payment,4,82,7,1
619,45-60,Feature Phone,Touch,Transfer Money,4,88,1,1
620,45-60,Feature Phone,Haptic,Check Balance,4,96,9,1
621,60+,Smartphone,Haptic,Transfer Money,3,86,4,1
622,30-45,Smartwatch,Voice,Check Balance,2,71,8,1
623,45-60,Smartwatch,Haptic,Make Payment,2,95,1,1
624,30-45,Smartwatch,Voice,Transfer Money,0,74,8,1
625,18-30,Feature Phone,Touch,Transfer Money,2,8,9,0
626,30-45,Smartwatch,Haptic,Make Payment,4,5,5,1
627,18-30,Smartphone,Voice,Check Balance,2,25,7,0
628,30-45,Smartphone,Haptic,Check Balance,2,103,2,1
629,45-60,Smartwatch,Voice,Transfer Money,4,96,1,1
630,45-60,Feature Phone,Haptic,Check Balance,3,86,6,1
631,18-30,Smartwatch,Touch,Check Balance,4,56,9,1
632,60+,Smartphone,Touch,Transfer Money,2,103,1,1
633,18-30,Smartphone,Voice,Check Balance,2,57,1,0
634,18-30,Smartphone,Voice,Check Balance,0,89,4,1
635,30-45,Smartwatch,Touch,Transfer Money,4,84,6,1
636,30-45,Smartphone,Haptic,Transfer Money,0,60,9,0
637,18-30,Feature Phone,Voice,Check Balance,0,94,2,1
638,45-60,Smartwatch,Touch,Transfer Money,1,107,5,1
639,30-45,Smartwatch,Voice,Check Balance,0,77,7,1
640,60+,Smartphone,Touch,Check Balance,2,91,4,1
641,30-45,Smartphone,Touch,Check Balance,2,70,6,1
642,30-45,Feature Phone,Voice,Check Balance,1,71,6,1
643,60+,Smartwatch,Voice,Transfer Money,1,37,4,0
644,18-30,Smartphone,Touch,Transfer Money,4,92,4,1
645,60+,Feature Phone,Haptic,Make Payment,1,27,9,0
646,18-30,Smartphone,Touch,Transfer Money,3,10,1,1
647,18-30,Smartwatch,Haptic,Make Payment,2,89,5,1
648,18-30,Smartphone,Haptic,Check Balance,2,51,9,0
649,60+,Smartwatch,Haptic,Transfer Money,1,62,9,1
650,18-30,Smartphone,Voice,Check Balance,1,9,9,0
651,45-60,Smartwatch,Touch,Make Payment,2,81,2,1
652,60+,Feature Phone,Touch,Transfer Money,1,108,7,1
653,45-60,Smartwatch,Haptic,Transfer Money,4,81,8,1
654,18-30,Feature Phone,Haptic,Transfer Money,1,87,1,1
655,30-45,Smartwatch,Haptic,Transfer Money,1,13,2,0
656,18-30,Feature Phone,Touch,Check Balance,4,7,1,1
657,45-60,Smartphone,Haptic,Transfer Money,4,65,9,1
658,45-60,Smartwatch,Touch,Make Payment,4,99,5,1
659,60+,Smartphone,Touch,Transfer Money,2,68,4,1
660,30-45,Feature Phone,Voice,Make Payment,1,50,8,0
661,60+,Smartwatch,Haptic,Make Payment,4,60,3,1
662,45-60,Smartwatch,Haptic,Check Balance,4,43,8,1
663,18-30,Smartphone,Haptic,Transfer Money,2,17,3,0
664,30-45,Smartwatch,Voice,Make Payment,3,45,6,1
665,18-30,Smartwatch,Haptic,Transfer Money,1,15,4,0
666,18-30,Smartphone,Touch,Check Balance,3,45,8,1
667,30-45,Smartwatch,Haptic,Check Balance,3,79,7,1
668,60+,Smartphone,Touch,Transfer Money,4,114,5,1
669,18-30,Smartphone,Touch,Make Payment,2,51,3,0
670,45-60,Smartphone,Touch,Check Balance,1,53,5,0
671,18-30,Smartphone,Touch,Make Payment,1,69,4,1
672,30-45,Smartphone,Haptic,Make Payment,1,39,8,0
673,30-45,Feature Phone,Voice,Transfer Money,3,39,5,1
674,30-45,Feature Phone,Voice,Check Balance,0,71,5,1
675,60+,Smartphone,Touch,Transfer Money,2,8,2,0
676,18-30,Feature Phone,Haptic,Transfer Money,0,28,9,0
677,60+,Feature Phone,Voice,Transfer Money,3,98,6,1
678,60+,Smartwatch,Haptic,Make Payment,4,100,1,1
679,30-45,Smartphone,Voice,Transfer Money,0,117,3,1
680,30-45,Feature Phone,Touch,Check Balance,0,88,4,1
681,60+,Smartwatch,Touch,Make Payment,2,40,2,0
682,18-30,Smartwatch,Touch,Transfer Money,3,81,4,1
683,45-60,Smartphone,Voice,Check Balance,2,60,2,0
684,60+,Smartphone,Haptic,Transfer Money,4,107,6,1
685,18-30,Smartwatch,Touch,Transfer Money,1,8,9,0
686,30-45,Smartphone,Haptic,Transfer Money,3,96,1,1
687,30-45,Smartphone,Haptic,Make Payment,4,44,5,1
688,18-30,Smartwatch,Touch,Transfer Money,4,47,9,1
689,45-60,Smartwatch,Voice,Check Balance,0,119,7,1
690,30-45,Smartphone,Touch,Transfer Money,2,62,6,1
691,30-45,Feature Phone,Touch,Transfer Money,0,66,7,1
692,30-45,Smartphone,Voice,Make Payment,0,11,9,0
693,18-30,Feature Phone,Haptic,Transfer Money,1,13,3,0
694,60+,Smartwatch,Voice,Check Balance,2,26,8,0
695,30-45,Feature Phone,Voice,Check Balance,1,8,1,0
696,60+,Smartwatch,Touch,Transfer Money,4,40,6,1
697,45-60,Smartphone,Voice,Check Balance,1,101,9,1
698,30-45,Smartphone,Voice,Check Balance,4,74,1,1
699,30-45,Smartwatch,Voice,Transfer Money,0,71,5,1
700,45-60,Smartwatch,Haptic,Check Balance,1,39,8,0
701,30-45,Smartwatch,Haptic,Check Balance,2,37,6,0
702,60+,Smartphone,Touch,Transfer Money,1,11,6,0
703,18-30,Smartphone,Touch,Make Payment,4,109,3,1
704,60+,Feature Phone,Haptic,Make Payment,3,103,8,1
705,18-30,Smartwatch,Voice,Transfer Money,2,59,1,0
706,18-30,Feature Phone,Touch,Make Payment,4,51,4,1
707,60+,Smartphone,Touch,Make Payment,3,66,8,1
708,60+,Feature Phone,Voice,Make Payment,2,71,6,1
709,60+,Feature Phone,Voice,Make Payment,3,68,9,1
710,60+,Smartphone,Voice,Transfer Money,0,47,1,0
711,45-60,Smartphone,Voice,Make Payment,0,22,2,0
712,30-45,Smartwatch,Voice,Make Payment,1,7,1,0
713,18-30,Feature Phone,Haptic,Transfer Money,1,63,4,1
714,60+,Smartphone,Voice,Transfer Money,1,66,9,1
715,60+,Smartphone,Touch,Make Payment,1,43,4,0
716,60+,Feature Phone,Haptic,Check Balance,3,95,9,1
717,45-60,Smartphone,Touch,Transfer Money,2,68,6,1
718,60+,Smartwatch,Voice,Transfer Money,2,77,5,1
719,60+,Smartwatch,Touch,Make Payment,1,85,4,1
720,60+,Feature Phone,Voice,Check Balance,0,64,2,1
721,30-45,Smartwatch,Touch,Transfer Money,4,109,8,1
722,45-60,Smartphone,Touch,Transfer Money,1,46,3,0
723,60+,Smartphone,Voice,Transfer Money,1,113,1,1
724,18-30,Smartphone,Touch,Check Balance,0,9,7,0
725,18-30,Smartphone,Haptic,Transfer Money,4,50,8,1
726,18-30,Feature Phone,Touch,Transfer Money,3,8,7,1
727,45-60,Smartwatch,Haptic,Check Balance,3,18,4,1
728,45-60,Smartwatch,Haptic,Transfer Money,4,97,8,1
729,18-30,Smartphone,Touch,Check Balance,4,15,4,1
730,60+,Feature Phone,Haptic,Check Balance,3,64,5,1
731,45-60,Smartphone,Haptic,Check Balance,1,26,8,0
732,18-30,Smartphone,Touch,Make Payment,1,110,2,1
733,18-30,Feature Phone,Voice,Transfer Money,0,9,8,0
734,60+,Feature Phone,Voice,Transfer Money,4,57,5,1
735,30-45,Smartphone,Haptic,Transfer Money,1,16,5,0
736,45-60,Smartwatch,Haptic,Check Balance,1,25,7,0
737,60+,Smartphone,Voice,Make Payment,0,83,4,1
738,18-30,Smartwatch,Haptic,Check Balance,4,28,3,1
739,18-30,Smartwatch,Voice,Transfer Money,0,17,6,0
740,60+,Feature Phone,Touch,Check Balance,0,100,6,1
741,45-60,Feature Phone,Haptic,Make Payment,3,30,6,1
742,30-45,Smartphone,Touch,Transfer Money,0,44,7,0
743,30-45,Smartwatch,Voice,Check Balance,4,30,4,1
744,18-30,Smartwatch,Voice,Make Payment,1,104,3,1
745,45-60,Smartphone,Touch,Check Balance,1,49,3,0
746,30-45,Smartphone,Haptic,Check Balance,3,34,3,1
747,45-60,Smartphone,Touch,Transfer Money,4,68,2,1
748,45-60,Feature Phone,Touch,Make Payment,1,115,6,1
749,18-30,Smartphone,Haptic,Check Balance,0,77,1,1
750,30-45,Smartphone,Voice,Make Payment,2,92,6,1
751,60+,Smartwatch,Touch,Transfer Money,2,42,8,0
752,18-30,Smartphone,Touch,Transfer Money,2,22,6,0
753,30-45,Smartwatch,Voice,Transfer Money,2,13,2,0
754,30-45,Smartwatch,Touch,Make Payment,0,90,7,1
755,30-45,Feature Phone,Voice,Make Payment,1,60,3,0
756,30-45,Smartphone,Haptic,Check Balance,3,42,9,1
757,30-45,Smartphone,Voice,Make Payment,0,25,8,0
758,45-60,Smartwatch,Voice,Transfer Money,1,75,6,1
759,18-30,Feature Phone,Touch,Check Balance,4,16,1,1
760,45-60,Feature Phone,Voice,Make Payment,1,40,2,0
761,60+,Smartphone,Voice,Transfer Money,1,15,8,0
762,30-45,Smartwatch,Touch,Transfer Money,1,71,6,1
763,18-30,Smartphone,Voice,Check Balance,0,31,1,0
764,30-45,Smartphone,Touch,Transfer Money,1,67,9,1
765,18-30,Smartphone,Haptic,Make Payment,1,75,8,1
766,45-60,Smartphone,Voice,Transfer Money,4,70,2,1
767,18-30,Smartwatch,Haptic,Check Balance,4,78,5,1
768,60+,Feature Phone,Voice,Transfer Money,2,71,3,1
769,60+,Smartphone,Voice,Transfer Money,0,85,1,1
770,18-30,Smartphone,Haptic,Make Payment,1,111,7,1
771,18-30,Smartphone,Haptic,Make Payment,2,69,9,1
772,18-30,Smartphone,Touch,Make Payment,2,38,7,0
773,18-30,Feature Phone,Touch,Make Payment,0,81,3,1
774,60+,Feature Phone,Haptic,Transfer Money,2,82,6,1
775,30-45,Feature Phone,Voice,Make Payment,2,85,3,1
776,18-30,Feature Phone,Touch,Transfer Money,0,38,4,0
777,18-30,Smartphone,Voice,Make Payment,3,68,1,1
778,60+,Smartwatch,Touch,Make Payment,2,21,2,0
779,60+,Feature Phone,Touch,Make Payment,4,55,1,1
780,45-60,Feature Phone,Touch,Transfer Money,2,109,2,1
781,18-30,Smartphone,Haptic,Make Payment,0,60,4,0
782,45-60,Smartphone,Voice,Transfer Money,0,93,6,1
783,60+,Smartphone,Haptic,Make Payment,3,112,8,1
784,60+,Smartphone,Touch,Make Payment,3,98,9,1
785,30-45,Smartwatch,Haptic,Check Balance,4,52,7,1
786,18-30,Smartwatch,Haptic,Make Payment,4,104,4,1
787,45-60,Feature Phone,Haptic,Transfer Money,2,66,7,1
788,60+,Smartwatch,Voice,Check Balance,3,60,1,1
789,60+,Feature Phone,Haptic,Transfer Money,4,15,6,1
790,45-60,Feature Phone,Haptic,Transfer Money,2,89,1,1
791,30-45,Smartwatch,Haptic,Check Balance,1,24,8,0
792,60+,Feature Phone,Haptic,Make Payment,2,97,4,1
793,18-30,Smartphone,Haptic,Check Balance,4,72,8,1
794,60+,Feature Phone,Haptic,Transfer Money,2,38,8,0
795,18-30,Smartphone,Haptic,Make Payment,1,46,2,0
796,45-60,Smartwatch,Touch,Check Balance,4,45,6,1
797,18-30,Smartwatch,Haptic,Transfer Money,2,66,4,1
798,45-60,Feature Phone,Haptic,Make Payment,4,21,3,1
799,18-30,Smartphone,Voice,Transfer Money,2,16,9,0
800,45-60,Feature Phone,Touch,Make Payment,0,72,9,1
801,18-30,Smartwatch,Haptic,Make Payment,4,45,2,1
802,30-45,Feature Phone,Voice,Check Balance,4,18,5,1
803,18-30,Feature Phone,Haptic,Make Payment,4,8,7,1
804,18-30,Smartphone,Haptic,Transfer Money,4,102,9,1
805,30-45,Smartwatch,Haptic,Make Payment,2,86,8,1
806,60+,Feature Phone,Haptic,Transfer Money,3,81,4,1
807,60+,Smartphone,Haptic,Make Payment,2,78,3,1
808,18-30,Feature Phone,Voice,Make Payment,1,18,1,0
809,30-45,Smartphone,Haptic,Check Balance,0,13,1,0
810,18-30,Smartphone,Voice,Make Payment,2,47,9,0
811,45-60,Feature Phone,Haptic,Make Payment,2,24,4,0
812,45-60,Smartwatch,Voice,Transfer Money,4,5,8,1
813,18-30,Smartwatch,Touch,Transfer Money,1,112,4,1
814,60+,Smartphone,Haptic,Transfer Money,4,97,6,1
815,60+,Smartwatch,Touch,Make Payment,4,85,4,1
816,18-30,Smartphone,Touch,Transfer Money,3,117,2,1
817,18-30,Smartwatch,Touch,Transfer Money,0,76,1,1
818,45-60,Feature Phone,Haptic,Make Payment,3,21,8,1
819,60+,Smartwatch,Touch,Transfer Money,4,89,6,1
820,18-30,Smartphone,Voice,Check Balance,0,93,1,1
821,45-60,Smartphone,Haptic,Check Balance,2,24,5,0
822,60+,Smartwatch,Touch,Transfer Money,1,63,3,1
823,30-45,Feature Phone,Haptic,Transfer Money,3,93,2,1
824,45-60,Smartphone,Touch,Transfer Money,1,89,3,1
825,60+,Smartphone,Voice,Make Payment,4,17,2,1
826,60+,Smartphone,Haptic,Check Balance,0,81,2,1
827,45-60,Smartphone,Haptic,Check Balance,2,51,1,0
828,30-45,Smartphone,Touch,Transfer Money,0,54,3,0
829,45-60,Feature Phone,Voice,Transfer Money,1,98,3,1
830,60+,Smartwatch,Haptic,Make Payment,1,81,4,1
831,18-30,Feature Phone,Touch,Make Payment,2,44,3,0
832,18-30,Feature Phone,Voice,Check Balance,2,11,8,0
833,45-60,Smartphone,Voice,Make Payment,0,59,4,0
834,60+,Feature Phone,Voice,Check Balance,3,55,1,1
835,18-30,Smartphone,Voice,Transfer Money,0,110,2,1
836,60+,Feature Phone,Haptic,Transfer Money,1,80,7,1
837,45-60,Smartphone,Haptic,Check Balance,0,6,6,0
838,18-30,Smartphone,Voice,Transfer Money,4,18,9,1
839,60+,Feature Phone,Touch,Make Payment,0,110,6,1
840,18-30,Feature Phone,Touch,Transfer Money,0,21,2,0
841,45-60,Smartwatch,Voice,Transfer Money,4,81,8,1
842,60+,Smartwatch,Voice,Check Balance,1,5,9,0
843,18-30,Smartwatch,Touch,Make Payment,2,115,5,1
844,45-60,Feature Phone,Voice,Make Payment,0,5,6,0
845,18-30,Feature Phone,Voice,Transfer Money,3,115,4,1
846,18-30,Smartphone,Haptic,Transfer Money,2,30,2,0
847,30-45,Smartwatch,Haptic,Make Payment,3,115,5,1
848,30-45,Smartphone,Voice,Make Payment,0,50,5,0
849,45-60,Smartphone,Voice,Check Balance,3,17,1,1
850,30-45,Smartphone,Haptic,Transfer Money,2,38,5,0
851,45-60,Smartphone,Voice,Transfer Money,3,66,1,1
852,30-45,Smartwatch,Haptic,Make Payment,3,108,3,1
853,18-30,Smartphone,Haptic,Check Balance,2,77,9,1
854,45-60,Feature Phone,Touch,Make Payment,2,55,4,0
855,45-60,Feature Phone,Haptic,Transfer Money,2,87,9,1
856,18-30,Feature Phone,Touch,Transfer Money,2,91,6,1
857,45-60,Smartwatch,Touch,Transfer Money,4,45,1,1
858,45-60,Smartphone,Haptic,Transfer Money,0,59,3,0
859,30-45,Smartwatch,Voice,Check Balance,2,32,3,0
860,45-60,Smartphone,Haptic,Transfer Money,1,98,4,1
861,60+,Smartwatch,Touch,Make Payment,3,65,4,1
862,18-30,Smartwatch,Haptic,Check Balance,2,11,8,0
863,30-45,Smartphone,Haptic,Check Balance,2,82,3,1
864,30-45,Smartwatch,Touch,Transfer Money,0,6,4,0
865,60+,Smartphone,Haptic,Check Balance,2,80,3,1
866,18-30,Feature Phone,Haptic,Transfer Money,4,111,7,1
867,18-30,Feature Phone,Touch,Check Balance,1,117,6,1
868,30-45,Feature Phone,Voice,Check Balance,1,6,1,0
869,45-60,Smartwatch,Touch,Make Payment,2,32,1,0
870,30-45,Feature Phone,Touch,Make Payment,0,58,6,0
871,18-30,Smartphone,Haptic,Make Payment,2,96,3,1
872,60+,Feature Phone,Touch,Check Balance,3,80,9,1
873,30-45,Feature Phone,Haptic,Make Payment,1,98,2,1
874,18-30,Smartwatch,Haptic,Make Payment,3,62,3,1
875,30-45,Smartphone,Haptic,Make Payment,4,51,9,1
876,45-60,Smartwatch,Touch,Check Balance,1,65,6,1
877,30-45,Smartwatch,Touch,Transfer Money,1,108,1,1
878,30-45,Smartphone,Haptic,Make Payment,4,44,2,1
879,18-30,Smartwatch,Voice,Check Balance,3,90,7,1
880,18-30,Smartphone,Voice,Check Balance,2,22,6,0
881,18-30,Feature Phone,Touch,Transfer Money,0,18,1,0
882,30-45,Smartphone,Haptic,Make Payment,3,29,2,1
883,45-60,Smartphone,Haptic,Check Balance,4,14,6,1
884,60+,Smartphone,Touch,Check Balance,4,104,6,1
885,60+,Smartwatch,Voice,Check Balance,4,52,6,1
